QID,distribution format___P437,instance of___P31,description___None,version___None,country___P17,language of work or name___P407,genre___P136,continent___P30,page(s)___P304,Commons category___P373,title___P1476,publication date___P577,label,publisher___P123,author___P50,form of creative work___P7937,main subject___P921,place of publication___P291,narrative location___P840,country of origin___P495,ISBN-10___P957,Amazon Standard Identification Number___P5749,published in___P1433,ISBN-13___P212,followed by___P156,follows___P155,Google Knowledge Graph ID___P2671,official website___P856,Goodreads work ID___P8383,mass___P2067,described by source___P1343,copyright status___P6216,number of parts of this work___P2635,Internet Archive ID___P724,HathiTrust ID___P1844,OCLC number___P243,Google Books ID___P675,subtitle___P1680,image___P18,Freebase ID___P646,TV Tropes ID___P6839,Encyclopædia Britannica Online ID___P1417,Open Library ID___P648,has edition or translation___P747,Goodreads version/edition ID___P2969,Fandom article ID___P6262,Price One Penny work ID___P9622,LibraryThing work ID___P1085,OCLC work ID (obsolete)___P5331,number of pages___P1104,Penguin Random House work ID___P9818,part of the series___P179,topic's main category___P910,inception___P571,document file on Wikimedia Commons___P996,Project Gutenberg ebook ID___P2034,Encyclopedia of China (Third Edition) ID___P10565,Bibliothèque nationale de France ID___P268,VIAF cluster ID___P214,Theatricalia play ID___P1242,P8189___P8189,BBC Things ID___P1617,Library of Congress authority ID___P244,different from___P1889,IDU original ID___P12931,Personality Database work ID___P10688,uses___P2283,derivative work___P4969,characters___P674,FantLab work ID___P7439,ISFDB title ID___P1274,GND ID___P227,Quora topic ID___P3417,movement___P135,museum-digital tag ID___P12596,NNL item ID___P3959,IdRef ID___P269,Encyclopædia Universalis ID___P3219,public domain date___P3893,Namuwiki ID___P8885,Douban book version/edition ID___P6442,CiNii Research ID___P11496,FAST ID___P2163,BabelNet ID___P2581,DNB edition ID___P1292,K10plus PPN ID___P6721,Zhihu topic ID___P3553,NACSIS-CAT bibliography ID___P1739,cover art by___P736,award received___P166,Douban book works ID___P10319,CBDB.cz book ID___P10401,National Library of Israel ID (old)___P949,Libraries Australia ID___P409,National Library of Poland MMS ID___P7293,NLP ID (old)___P1695,National Book Foundation book ID___P6580,work available at URL___P953,first line___P1922,Yale LUX ID___P13591,original language of film or TV show___P364,Unconsenting Media ID___P9821,IDU play ID___P12930,has characteristic___P1552,nominated for___P1411,on focus list of Wikimedia project___P5008,Book Marks ID___P8632,MusicBrainz work ID___P435,MusicBrainz release group ID___P436,X (Twitter) username___P2002,social media followers___P8687,Wikisource index page URL___P1957,narrator___P2438,named after___P138,original broadcaster___P449,number of episodes___P1113,start time___P580,NicoNicoPedia ID___P6900,Deutsche Synchronkartei series ID___P4834,LyricsTranslate ID___P7212,Facebook username___P2013,audio system___P7501,Colon Classification___P8248,creator___P170,described at URL___P973,translator___P655,NooSFere book ID___P5571,Allcinema film ID___P2465,Bitraga work ID___P6175,depicts___P180,set in environment___P8411,illustrator___P110,Wolfram Language entity code___P4839,has part(s)___P527,ISFDB series ID___P1235,date of first performance___P1191,location___P276,performer___P175,AusStage work ID___P8294,director___P57,scenographer___P4608,location of first performance___P4647,composer___P86,cast member___P161,HaBima Archive play ID___P10468,Kallías ID___P9918,duration___P2047,Internet Broadway Database show ID___P1219,native label___P1705,set in period___P2408,Babelio work ID___P3631,last line___P3132,part of___P361,NL CR AUT ID___P691,Vegetti Catalog of Fantastic Literature NILF ID___P2191,dedicated to___P825,BookBrainz work ID___P7823,printed by___P872,author name string___P2093,takes place in fictional universe___P1434,media franchise___P8345,intended public___P2360,price___P2284,time period___P2348,Library of Congress Classification___P1149,editor___P98,Kinematoscope literary work ID___P7487,NooSFere story ID___P6221,Vikidia article ID___P12800,VK username___P3185,Instagram username___P2003,based on___P144,Hoopla title ID___P5680,Douban film ID___P4529,Archival Resource Key___P8091,Gallica ID___P4258,cites work___P2860,influenced by___P737,Library of Congress Control Number (LCCN) (bibliographic)___P1144,"references work, tradition or theory___P8371",lib.reviews ID___P3308,location of creation___P1071,inspired by___P941,Google News topics ID___P5337,Dewey Decimal Classification (works and editions)___P8359,motto text___P1451,Bangumi subject ID___P5732,DC Books book ID___P9830,Store norske leksikon (Great Norwegian Encyclopedia) ID___P4342,epigraph___P7150,National Library of Spain SpMaBN ID (BNE v1.0)___P950,width___P2049,length___P2043,Encyclopedia of Korean Culture ID___P9475,Bing entity ID___P9885,Canadiana Name Authority ID___P8179,University of Barcelona authority ID___P11686,CANTIC ID___P9984,WorldCat Entities ID___P10832,NDL Persistent ID___P9836,Pixiv Encyclopedia ID___P11408,JPNO___P2687,NDL Bib ID___P1054,Aozora Bunko work ID___P7312,NDL Authority ID___P349,AustLit ID___P8295,color___P462,end time___P582,Cultureel Woordenboek ID___P3569,Lex ID___P8313,catalog code___P528,said to be the same as___P460,narrative motif___P6962,Aarne–Thompson–Uther Tale Type Index___P2540,manifestation of___P1557,Perry Index___P1852,ARLIMA ID___P4549,contributor to the creative work or subject___P767,used metre___P2551,DraCor ID___P12233,Hans Christian Andersen Centre work ID___P3675,edition or translation of___P629,Commons gallery___P935,YouTube video ID___P1651,BiblioNet publication ID___P2187,height___P2048,Library of Congress Classification (works and editions)___P8360,sport___P641,Wikisimpsons article ID___P10291,The Literary Encyclopedia work ID___P11932,Treccani's Dizionario di Filosofia ID___P7993,total produced___P1092,adapted by___P5202,collection___P195,subclass of___P279,studied by___P2579,field of work___P101,reference URL___P854,ELMCIP ID___P12204,edition number___P393,facet of___P1269,National Library of Latvia ID___P1368,Modernist Commons ID___P9365,Finna ID___P9478,ProQuest document ID___P6572,volume___P478,JSTOR article ID___P888,Semantic Scholar corpus ID___P8299,Semantic Scholar paper ID___P4011,ISAN___P3212,DOI___P356,Bibliotheca Hagiographica Latina ID___P7924,National Library of Ireland ID___P10227,ToposText work ID___P8070,Pinakes work ID___P12200,Vatican Library VcBA ID___P8034,entry in abbreviations table___P8703,Clavis Patrum Latinorum ID___P7980,Libris-URI___P5587,NORAF ID___P1015,National Library of Lithuania ID___P7699,Microsoft Academic ID___P6366,PHI Latin Texts work ID___P8311,ctext work ID___P4517,BDRC Resource ID___P2477,state of transmission___P12020,Clavis Historicorum Antiquitatis Posterioris work ID___P11861,Goodreads series ID___P6947,SUDOC editions___P1025,American University of Beirut's Libraries title ID___P9409,Beirut Arab University's Libraries title ID___P9504,related image___P6802,British Library system number___P5199,Gran Enciclopèdia Catalana ID (former scheme)___P1296,Gran Enciclopèdia Catalana ID___P12385,De Agostini ID___P6706,PACTOLS thesaurus ID___P4212,replaces___P1365,author of afterword___P2680,author of foreword___P2679
Q92432254,,literary work,2007 novelette by Michael Swanwick,2289511307,,English,historical fantasy,,,,Urdumheim,2007-09-01T00:00:00Z,Urdumheim,,Michael Swanwick,short story,,,,,,,The Dog Said Bow-Wow,,,,,,,,,,,,,,,,,,,,,,,,,3687021,,,,,,,,,,,,,,,,,,,,,,55183,744173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Locus Award for Best Novelette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q123232540,,literary work,novel by John Norman,2369053900,,,sword and planet,,,,Treasure of Gor,2024-03-26T00:00:00Z,Treasure of Gor,,John Norman,novel,,,,,,,,,,,/g/11vbt91qrj,,202061088,,,,,,,,8gUo0AEACAAJ,,,,,,,,,,,,,,,Gor,,,,,,,,,,,,,,,,,,,3277835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q108535557,,literary work,novel by John Norman,2356686418,,,sword and planet,,,,Swordsmen of Gor,2010-11-22T00:00:00Z,Swordsmen of Gor,,John Norman,novel,,,,,,,,,,,,,14891224,,,,,,,,,,,/m/0j102_2,,,,,,,,12200177,,,,Gor,,,,,,,,,,,,,,,,,,313302,1212264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q108535554,,literary work,novel by John Norman,2356686402,,,sword and planet,,,,Prize of Gor,2008-11-10T00:00:00Z,Prize of Gor,,John Norman,novel,,,,,,,,,,,,,6393161,,,,,,,,,,,/m/059rwgj,,,,,,,,7788633,,,,Gor,,,,,,,,,,,,,,,,,,46963,1212262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q108535551,,literary work,novel by John Norman,2356686382,,,sword and planet,,,,Vagabonds of Gor,1987-01-01T00:00:00Z,Vagabonds of Gor,,John Norman,novel,,,,,,,,,,,,,453097,,,,,,,,,,,/m/04t3lxl,,,,,,,,948576,,,,Gor,,,,,,,,,,,,,,,,,,44290,4886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q108535550,,literary work,novel by John Norman,2356686378,,,sword and planet,,,,Renegades of Gor,1986-01-01T00:00:00Z,Renegades of Gor,,John Norman,novel,,,,,,,,,,,,,875608,,,,,,,,,,,/m/04t3m2l,,,,,,,,580068,,,,Gor,,,,,,,,,,,,,,,,,,44289,4885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q108535549,,literary work,novel by John Norman,2356686370,,,sword and planet,,,,Dancer of Gor,1985-01-01T00:00:00Z,Dancer of Gor,,John Norman,novel,,,,,,,,,,,,,1891636,,,,,,,,,,,/m/04t3l_v,,,,,,,,727550,,,,Gor,,,,,,,,,,,,,,,,,,44288,4884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q108532178,,literary work,novel by John Norman,2356686333,,,sword and planet,,,,Savages of Gor,1982-01-01T00:00:00Z,Savages of Gor,,John Norman,novel,,,,,,,,,,,,,2445164,,,,,,,,,,,/m/04t3lz2,,,,,,,,797587,,,,Gor,,,,,,,,,,,,,,,,,,44283,4879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q108532176,,literary work,novel by John Norman,2356686315,,,sword and planet,,,,Rogue of Gor,1981-01-01T00:00:00Z,Rogue of Gor,,John Norman,novel,,,,,,,,,,,,,2015590,,,,,,,,,,,/m/04t3lxb,,,,,,,,112062,,,,Gor,,,,,,,,,,,,,,,,,,44281,4877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4745,,,,,,,,,,,,,,,,,,,,,,,,890740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q108532175,,literary work,novel by John Norman,2356686306,,,sword and planet,,,,Fighting Slave of Gor,1980-01-01T00:00:00Z,Fighting Slave of Gor,,John Norman,novel,,,,,,,,,,,,,1523197,,,,,,,,,,,/m/04t3m1l,,,,,,,,601914,,,,Gor,,,,,,,,,,,,,,,,,,44279,4876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4400,,,,,,,,,,,,,,,,,,,,,,,,509391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q108527999,,literary work,novel by John Norman,2356686191,,,sword and planet,,,,Captive of Gor,1972-01-01T00:00:00Z,Captive of Gor,,John Norman,novel,,,,,,,,,,,,,1964337,,,,,,,,,,,/m/04t3lwl,,,,,,,,398339,,,,Gor,,,,,,,185790638,,,,no2015152686,,,,,,,44272,4869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6331,,,,,,,,,,,,,,,,,,,,,,,,12052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q108527278,,literary work,novel by John Norman,2356686152,,,sword and planet,,,,Nomads of Gor,1969-01-01T00:00:00Z,Nomads of Gor,,John Norman,novel,,,,,,,,,,,,,,,,,,,,,,,,/m/04t3m0v,,,,,,,,115488,,,,Gor,,,,,,,24145003686161340823,,,,no2015152730,,,,,,,44268,4866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6774,,,,,,,,,,,,,,,,,,,,,,,,120696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q108486252,,literary work,"novel by John Norman, 3rd novel of the Gor saga",2356686144,,,sword and planet,,,,Priest-Kings of Gor,1968-01-01T00:00:00Z,Priest-Kings of Gor,,John Norman,novel,,,,,,,,,,,,,,,,,,,,,,,,/m/04t3lwb,,,,,,,,115513,,,,Gor,,,,,,,30145003651861340847,,,,no2015152734,,,,,,,44267,4865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6888,,,,,,,,,,,,,,,,,,,,,,,,120695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q134720553,,literary work,2014 novel by Cherie Priest,2371052983,,English,historical fantasy,,,,Maplecroft,2014-09-02T00:00:00Z,Maplecroft,,Cherie Priest,novel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315138,,,,,,,,,,,,,,,,,,,,1759861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Philip K. Dick Award,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q131415832,,literary work,"2012 novel by Linda Carey, Louise Carey and Mike Carey",2341026894,,English,historical fantasy,,,,The Steel Seraglio,2012-03-13T00:00:00Z,The Steel Seraglio,,Louise Carey,novel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351243,1465919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Locus Award for Best Fantasy Novel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q65042519,,literary work,2019 fantasy novel by G. Willow Wilson,2375240339,,English,historical fantasy,,,,The Bird King,2019-03-12T00:00:00Z,The Bird King,,G. Willow Wilson,novel,,,,,,,,,,,/g/11h3qq4qp2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1133029,2503863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mythopoeic Fantasy Award for Adult Literature,,the-bird-king,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7627448,,literary work,book by Damien Broderick,2333467386,,English,science fiction,,,,Stuck in Fast Forward,1999-01-01T00:00:00Z,Stuck in Fast Forward,HarperCollins,Rory Barnes,novel,,,,Australia,,,,,,,,,6690770,,,,,,,45763463,,,,/m/0bs5dyb,,,,,,,,,35330473,,,,,,,,,,,,,,,,,,,,,,21066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,young adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3227494,,literary work,1998 novel by John Varley,2354873875,,English,science fiction,,,,The Golden Globe,1998-10-01T00:00:00Z,The Golden Globe,Berkley Books,John Varley,novel,,,,United States,,,,,,Steel Beach,,,1873228,,,,,goldenglobe00varl,,38527945,,,,/m/07skb6,,,OL1860101W,The Golden Globe,,,,,42097716,,294839,Eight Worlds,,,,,,,,,,,,,,,,,,34865,12598,,,,,,,,,,,,,,,,,,,Prometheus Award,,,,,,,,,,,,,,,Locus Award for Best Science Fiction Novel,,,,,,,,,,,,,,,,,,,,,,16932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q131461937,,literary work,2017 novella by Cynthia Ward,2288794327,,English,historical fantasy,,,,The Adventure of the Incognita Countess,2017-01-19T00:00:00Z,The Adventure of the Incognita Countess,,Cynthia Ward,novella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2177284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Locus Award for Best Novella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q134887996,,literary work,2017 novella by Alison Littlewood,2380047503,,English,historical fantasy,,,,Cottingley,2017-07-17T00:00:00Z,Cottingley,,Alison Littlewood,novella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1045626,2212841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,British Fantasy Award for Best Novella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7768743,,literary work,book by Howard Phillips Lovecraft,2350324009,,English,science fiction,,,,The Thing on the Doorstep and Other Weird Stories,2001-10-02T00:00:00Z,The Thing on the Doorstep and Other Weird Stories,Penguin Books,H. P. Lovecraft,,,,,United States,,,,,The Dreams in the Witch House and Other Weird Stories,The Call of Cthulhu and Other Weird Stories,,,,,,,,,,47225267,,,,/m/0d22pc,,,,,,,,,422963687,,,Penguin Classics,,,,,,,,,,,,,,,,,,,177300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"O111,6M90,117",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q131418025,,literary work,2016 novel by Tim Powers,2350742070,,English,historical fantasy,,,,Medusa's Web,2016-01-07T00:00:00Z,Medusa's Web,,Tim Powers,novel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753505,1939891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Locus Award for Best Fantasy Novel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q134583823,,literary work,2016 novel by Adrian Tchaikovsky,2366515617,,English,historical fantasy,,,,The Tiger and the Wolf,2016-02-09T00:00:00Z,The Tiger and the Wolf,,Adrian Tchaikovsky,novel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1949362,,,,,,,,,,,,,,,,,,,Robert Holdstock Award for Best Fantasy Novel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q131445393,,literary work,2010 novel by Anthony Huso,2363424054,,English,historical fantasy,,,,The Last Page,2010-08-17T00:00:00Z,The Last Page,,Anthony Huso,novel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1138931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Locus Award for Best First Novel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q131445382,,literary work,2003 novel by Leah Cutter,2340469760,,English,historical fantasy,,,,Paper Mage,2003-03-01T00:00:00Z,Paper Mage,,Leah Cutter,novel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1844621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Locus Award for Best First Novel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q131445361,,literary work,2013 novel by J. Kathleen Cheney,2356690149,,English,historical fantasy,,,,The Golden City,2013-11-05T00:00:00Z,The Golden City,,J. Kathleen Cheney,novel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1641886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Locus Award for Best First Novel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q131445225,,literary work,2018 novel by Kate Heartfield,2383042319,,English,historical fantasy,,,,Armed in Her Fashion,2018-04-24T00:00:00Z,Armed in Her Fashion,,Kate Heartfield,novel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1027260,2349717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Locus Award for Best First Novel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q131443981,,literary work,2011 novel by Howard Andrew Jones,2348607781,,English,historical fantasy,,,,The Desert of Souls,2011-02-15T00:00:00Z,The Desert of Souls,,Howard Andrew Jones,novel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1213418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Locus Award for Best First Novel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
